country,iso3,year,gdp_per_capita_current_usd,consfirstaug,indcent,independence_year,log_settler_mortality,log_pop_density_1500,madid,percent_catholic,percent_muslim,percent_protestant,growth,democ,world,former_colony,wealth_20,gini_index,population,gdp_per_capita,poverty_headcount,continent,lifeExp,pop,gdpPercap,iso_num,years_since_independence,malaria_prevalence,gdp,capital_health_expenditure,current_health_expenditure_(che)_as_percent_gross_domestic_product_(gdp),domestic_general_government_health_expenditure_(gghe-d)_as_percent_gross_domestic_product_(gdp),external_health_expenditure_(ext)_per_capita_in_usdollars,external_sources_of_spending_on_malaria,external_sources_of_spending_on_injuries,public_domestic_sources_of_spending_on_malaria,malaria_prevalence_2001,malaria_prevalence_2001_high,malaria_reduction,malaria_reduction_relative,malaria_reduction_relative_lag,gdp_growth,gdp_growth_relative,gdp_growth_relative_lag,temp,prcp,max,min,stations
Rwanda,RWA,1967,46.6779464865312,0,19.62,1962,5.634789,3.218876,2011,0.556,0.086,0.116,0.6955752,0.3,1,TRUE,NA,NA,3418317,46.6779464865312,NA,Africa,44.1,3451079,510.9637142,646,5,NA,46.6779464865312,NA,NA,NA,NA,NA,NA,NA,0.16141738346765405,TRUE,NA,NA,NA,9.159830677056497,0.24414420818924243,-0.1848547814563667,NA,NA,NA,NA,NA
Sudan,SDN,1967,146.378954216131,0.3333333,19.56,1956,4.479607,2.64114,2011,0.044,0.73,0.001,0.8731046,0.15,1,TRUE,NA,NA,9337657,146.378954216131,NA,Africa,42.858,12716129,1687.997641,736,11,NA,146.378954216131,NA,NA,NA,NA,NA,NA,NA,0.03697737826601481,FALSE,NA,NA,NA,7.225220514704006,0.0519225774437837,-0.002854810069342406,NA,NA,NA,NA,NA
Senegal,SEN,1967,252.512316981489,0.3333333,19.6,1960,5.103883,1.442202,2011,0.056,0.91,0.001,1.241735,0.9,1,TRUE,NA,NA,3899237,252.512316981489,NA,Africa,43.563,3965841,1612.404632,686,7,NA,252.512316981489,NA,NA,NA,NA,NA,NA,NA,0.3276668740607887,TRUE,NA,NA,NA,-7.421212206766029,-0.028550422986760027,0.0015358959662679084,NA,NA,NA,NA,NA
Sierra Leone,SLE,1967,136.593437161037,0.55,19.61,1961,6.180017,1.442202,2011,0.022,0.394,0.048,-0.0887394,0.15,1,TRUE,NA,NA,2553529,136.593437161037,NA,Africa,34.113,2662190,1206.043465,694,6,NA,136.593437161037,NA,NA,NA,NA,NA,NA,NA,0.5717294696448891,TRUE,NA,NA,NA,-12.842238693821002,-0.08593823811051815,0.028433714500278873,NA,NA,NA,NA,NA
Somalia,SOM,1967,NA,0.9,19.6,1960,NA,0.243123,2011,0,0.998,0,0.7346354,NA,1,TRUE,NA,NA,3228495,NA,NA,Africa,38.977,3428839,1284.73318,706,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05174746999124096,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Sudan,SSD,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3407800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2900651360242027,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,STP,1967,NA,NA,19.75,1975,NA,NA,5001,0.924,0,0.022,0.7721982,NA,1,TRUE,NA,NA,67873,NA,NA,Africa,54.425,70787,1384.840593,678,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Swaziland,SWZ,1967,181.738522797758,0.0833333,19.68,1968,NA,-0.7105375,2011,0.108,0.001,0.339,1.839638,0.05,1,TRUE,NA,NA,411352,181.738522797758,NA,Africa,46.633,420690,2613.101665,748,-1,NA,181.738522797758,NA,NA,NA,NA,NA,NA,NA,3.9698142439200475e-4,FALSE,NA,NA,NA,-9.841037728842991,-0.05136788967357797,0.06735502063404453,NA,NA,NA,NA,NA
Seychelles,SYC,1967,333.23381246414,NA,19.76,1976,NA,NA,2011,NA,NA,NA,2.730899,NA,1,TRUE,NA,NA,49911,333.23381246414,NA,NA,NA,NA,NA,NA,-9,NA,333.23381246414,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,-4.412434095740991,-0.013068216041780989,0.027889700781495108,NA,NA,NA,NA,NA
Chad,TCD,1967,130.961011536037,0,19.6,1960,5.634789,0,2011,0.21,0.44,0.116,0.0228591,0.4,1,TRUE,NA,NA,3434811,130.961011536037,NA,Africa,43.601,3495967,1196.810565,148,7,NA,130.961011536037,NA,NA,NA,NA,NA,NA,NA,0.07617411879258033,FALSE,NA,NA,NA,2.617860846789995,0.02039735531449227,0.018791626330311173,NA,NA,NA,NA,NA
Togo,TGO,1967,124.87939556403,0.2333333,19.6,1960,6.504288,1.442202,2011,0.293,0.17,0.061,0.3285556,0.4,1,TRUE,NA,NA,1855442,124.87939556403,NA,Africa,46.769,1735550,1477.59676,768,7,NA,124.87939556403,NA,NA,NA,NA,NA,NA,NA,0.6765141948394471,TRUE,NA,NA,NA,3.0458382137850037,0.024999994090535216,0.1114153617389857,NA,NA,NA,NA,NA
Tunisia,TUN,1967,229.168376006445,0,19.56,1956,4.143135,2.459847,2011,0.001,0.994,0,2.394425,0.35,1,TRUE,NA,NA,4737627,229.168376006445,NA,Africa,52.053,4786986,1932.360167,788,11,NA,229.168376006445,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,4.741755990947979,0.02112831352457456,0.029309842422014842,NA,NA,NA,NA,NA
Tanzania,TZA,1967,NA,0.3333333,19.61,1961,5.634789,0.6833779,2011,0.282,0.325,0.112,0.2356138,0.6,1,TRUE,NA,NA,12406040,NA,NA,Africa,45.757,12607312,848.2186575,834,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37120882296096924,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,1967,112.770492537363,0.5925926,19.62,1962,5.634789,2.016654,2011,0.496,0.066,0.019,0.6438055,0.3,1,TRUE,NA,NA,8580676,112.770492537363,NA,Africa,48.051,8900294,908.9185217,800,5,NA,112.770492537363,NA,NA,NA,NA,NA,NA,NA,0.532231339525038,TRUE,NA,NA,NA,1.1347377402660044,0.010164644314256233,0.01109734929640882,NA,NA,NA,NA,NA
South Africa,ZAF,1967,654.626304388781,1,19.1,1910,2.74084,-0.7105286,2011,0.104,0.013,0.39,2.302416,0.95,1,TRUE,NA,NA,21045785,654.626304388781,NA,Africa,51.927,20997321,7114.477971,710,57,NA,654.626304388781,NA,NA,NA,NA,NA,NA,NA,0.011419108916818051,FALSE,NA,NA,NA,51.55649294219904,0.0854900908047953,0.06109202445994466,NA,NA,NA,NA,NA
Zambia,ZMB,1967,360.770244471948,0.2,19.64,1964,NA,-0.2357223,2011,0.262,0.003,0.319,0.4759107,0.55,1,TRUE,NA,NA,3791887,360.770244471948,NA,Africa,47.768,3900000,1777.077318,894,3,NA,360.770244471948,NA,NA,NA,NA,NA,NA,NA,0.40500594095141895,TRUE,NA,NA,NA,16.858189274102017,0.04901889602097209,0.13172696228690262,NA,NA,NA,NA,NA
Zimbabwe,ZWE,1967,297.231875211301,1,19.65,1965,NA,-0.2357223,2011,0.144,0.009,0.214,1.129134,0.25,1,TRUE,NA,NA,4700041,297.231875211301,NA,Africa,53.995,4995432,569.7950712,716,2,NA,297.231875211301,NA,NA,NA,NA,NA,NA,NA,0.0317418990987357,FALSE,NA,NA,NA,15.741074753711985,0.05592038790654419,-0.05337790376954388,NA,NA,NA,NA,NA
Angola,AGO,1968,NA,0.3333333,19.75,1975,5.634789,0.4054651,2011,0.687,0,0.198,0.6444693,0.35,1,TRUE,NA,NA,6523791,NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30579189319310557,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burundi,BDI,1968,55.243404187824,0.1481481,19.62,1962,5.634789,3.218876,2011,0.7830001,0.009,0.049,0.3280602,0.45,1,TRUE,NA,NA,3316233,55.243404187824,NA,NA,NA,NA,NA,NA,6,NA,55.243404187824,NA,NA,NA,NA,NA,NA,NA,0.4578495193685951,TRUE,NA,NA,NA,0.11171747528580056,0.0020263750657276702,0.050593169824590056,NA,NA,NA,NA,NA
Benin,BEN,1968,116.89506602186,0.125,19.6,1960,5.585449,1.442202,2011,0.185,0.152,0.028,1.161583,0.8,1,TRUE,NA,NA,2791590,116.89506602186,NA,NA,NA,NA,NA,NA,8,NA,116.89506602186,NA,NA,NA,NA,NA,NA,NA,0.46086382614134885,TRUE,NA,NA,NA,4.9434640966230035,0.04415715373080875,-0.00875887314058732,NA,NA,NA,NA,NA
Burkina Faso,BFA,1968,84.7330493468762,0.2,19.6,1960,5.634789,1.442202,2011,0.09,0.43,0.016,0.722393,0.35,1,TRUE,NA,NA,5434041,84.7330493468762,NA,NA,NA,NA,NA,NA,8,NA,84.7330493468762,NA,NA,NA,NA,NA,NA,NA,0.6615594834144378,TRUE,NA,NA,NA,0.36988440652170596,0.004384430180911503,0.02201846292589482,NA,NA,NA,NA,NA
Botswana,BWA,1968,101.476551980837,0.6666667,19.66,1966,NA,-1.966113,2011,0.094,0,0.268,2.351604,0.95,1,TRUE,NA,NA,652843,101.476551980837,NA,NA,NA,NA,NA,NA,2,NA,101.476551980837,NA,NA,NA,NA,NA,NA,NA,0.01967394702160172,FALSE,NA,NA,NA,8.850676578258202,0.09555296011822412,0.10618268706946621,NA,NA,NA,NA,NA
Central African Republic,CAF,1968,109.247781037155,0,19.6,1960,5.634789,0.4054651,2011,0.331,0.032,0.5,0.4462757,0.75,1,TRUE,NA,NA,1755344,109.247781037155,NA,NA,NA,NA,NA,NA,8,NA,109.247781037155,NA,NA,NA,NA,NA,NA,NA,0.4720384147761989,TRUE,NA,NA,NA,13.925860344623189,0.14609294738764356,0.0157398085838647,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,1968,265.04081491166,0,19.6,1960,6.504288,1.442202,2011,0.185,0.24,0.047,1.164257,0.7,1,TRUE,NA,NA,4834279,265.04081491166,NA,NA,NA,NA,NA,NA,8,NA,265.04081491166,NA,NA,NA,NA,NA,NA,NA,0.6991508870347287,TRUE,NA,NA,NA,32.471915570905,0.13962277700479553,0.019022559696757035,NA,NA,NA,NA,NA
Cameroon,CMR,1968,169.624568468257,0.3333333,19.6,1960,5.634789,0.4054651,2011,0.35,0.22,0.181,0.9904609,0.3,1,TRUE,NA,NA,6208282,169.624568468257,NA,NA,NA,NA,NA,NA,8,NA,169.624568468257,NA,NA,NA,NA,NA,NA,NA,0.535108060575894,TRUE,NA,NA,NA,15.448941250841983,0.10020352457562076,0.06879312765730572,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",COD,1968,206.72228418284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18913203,206.72228418284,NA,NA,NA,NA,NA,NA,NA,NA,206.72228418284,NA,NA,NA,NA,NA,NA,NA,0.6465583072116257,TRUE,NA,NA,NA,22.58777797764901,0.12266998968937548,-0.2743800478355576,NA,NA,NA,NA,NA
"Congo, Rep.",COG,1968,195.141231652414,0.3833333,19.6,1960,5.480639,0.4054651,2011,0.539,0.004,0.249,1.676822,0.2,1,TRUE,NA,NA,1287516,195.141231652414,NA,NA,NA,NA,NA,NA,8,NA,195.141231652414,NA,NA,NA,NA,NA,NA,NA,0.5038676398711438,TRUE,NA,NA,NA,5.481681154867999,0.02890274252199565,0.046580302806125795,NA,NA,NA,NA,NA
Comoros,COM,1968,NA,0.3166667,19.75,1975,NA,1.500584,2011,0.001,0.997,0.001,0.3387346,0.45,1,TRUE,NA,NA,220575,NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,DJI,1968,NA,0.1666667,19.77,1977,3.258096,NA,2011,0.067,0.906,0.002,0.9795089,0.6,1,TRUE,NA,NA,140462,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028603989431781038,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1968,280.268288209403,0.05,19.62,1962,4.35927,1.945579,2011,0.005,0.991,0,1.908826,0.35,1,TRUE,NA,NA,13744387,280.268288209403,NA,NA,NA,NA,NA,NA,6,NA,280.268288209403,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,27.850036047378012,0.11033289315980732,0.07784033815469371,NA,NA,NA,NA,NA
"Egypt, Arab Rep.",EGY,1968,183.032170183079,0.75,19.22,1922,4.216562,4.609731,1046,0.002,0.818,0.002,1.816061,0.2,1,TRUE,NA,NA,33377259,183.032170183079,NA,NA,NA,NA,NA,NA,46,NA,183.032170183079,NA,NA,NA,NA,NA,NA,NA,1.4959769669284947e-5,FALSE,NA,NA,NA,11.544959625580987,0.06732256935108327,0.01801943341783052,NA,NA,NA,NA,NA
Eritrea,ERI,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1718525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03317797637087618,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26946079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043492796993485704,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,GAB,1968,520.379245050336,0.1333333,19.6,1960,5.634789,0.4054651,2011,0.652,0.008,0.188,2.239409,0.3,1,TRUE,NA,NA,565873,520.379245050336,NA,NA,NA,NA,NA,NA,8,NA,520.379245050336,NA,NA,NA,NA,NA,NA,NA,0.3988952701995478,TRUE,NA,NA,NA,30.071546960358944,0.06133199025327252,0.08204234266928223,NA,NA,NA,NA,NA
Ghana,GHA,1968,202.761885709078,0,19.57,1957,6.504288,1.442202,2011,0.187,0.157,0.258,1.128396,0.6,1,TRUE,NA,NA,8221020,202.761885709078,NA,NA,NA,NA,NA,NA,11,NA,202.761885709078,NA,NA,NA,NA,NA,NA,NA,0.6793622216242404,TRUE,NA,NA,NA,-14.079540046174003,-0.06493012115713315,-0.19527187370494314,NA,NA,NA,NA,NA
Guinea,GIN,1968,NA,0,19.58,1958,6.180017,1.442202,2011,0.011,0.69,0.001,0.322422,0.45,1,TRUE,NA,NA,4097191,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5446845702964123,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The",GMB,1968,96.7325293660246,0.6666667,19.65,1965,7.293018,1.442202,2011,0.019,0.848,0.004,0.7713041,0.25,1,TRUE,NA,NA,425510,96.7325293660246,NA,NA,NA,NA,NA,NA,3,NA,96.7325293660246,NA,NA,NA,NA,NA,NA,NA,0.3385638949528829,TRUE,NA,NA,NA,-15.4245425294434,-0.13752625910044525,0.03546338921793679,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,1968,NA,0.3333333,19.73,1973,5.103883,1.442202,2011,0.102,0.383,0.006,0.497128,0.75,1,TRUE,NA,NA,685476,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4393926180961389,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,1968,224.037211224994,0.0333333,19.68,1968,NA,0.4054651,5001,0.7130001,0.005,0.049,2.642492,0.25,1,TRUE,NA,NA,301353,224.037211224994,NA,NA,NA,NA,NA,NA,0,NA,224.037211224994,NA,NA,NA,NA,NA,NA,NA,0.5480034682909144,TRUE,NA,NA,NA,-22.409922542451994,-0.09093196662452807,0.01584288962617375,NA,NA,NA,NA,NA
Kenya,KEN,1968,128.857730658348,0.4833333,19.63,1963,4.976734,0.969094,2011,0.264,0.06,0.193,0.9013543,0.4,1,TRUE,NA,NA,10502245,128.857730658348,NA,NA,NA,NA,NA,NA,5,NA,128.857730658348,NA,NA,NA,NA,NA,NA,NA,0.15138283073713985,TRUE,NA,NA,NA,7.476919391503003,0.061598858283008706,0.023823748740212647,NA,NA,NA,NA,NA
Liberia,LBR,1968,205.586743617299,1,18.47,1847,6.180017,1.442202,2011,0.019,0.212,0.186,0.7157588,0.5,1,FALSE,NA,NA,1346491,205.586743617299,NA,NA,NA,NA,NA,NA,121,NA,205.586743617299,NA,NA,NA,NA,NA,NA,NA,0.6346043087977984,TRUE,NA,NA,NA,6.929193544654993,0.034880091605484775,0.04246587446545935,NA,NA,NA,NA,NA
Libya,LBY,1968,NA,0.3333333,19.51,1951,NA,2.653823,5001,0.002,0.981,0.001,1.411033,0.15,1,TRUE,NA,NA,1958914,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,1968,61.972091632277,0.45,19.66,1966,NA,-0.7105375,2011,0.435,0,0.298,1.379378,0.9,1,TRUE,NA,NA,991491,61.972091632277,NA,NA,NA,NA,NA,NA,2,NA,61.972091632277,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,0.9735504061220013,0.015960224401310175,0.024415143039348886,NA,NA,NA,NA,NA
Morocco,MAR,1968,212.810684951698,0.1833333,19.56,1956,4.35927,2.206481,1098,0.002,0.994,0,1.8937,0.2,1,TRUE,NA,NA,15302947,212.810684951698,NA,NA,NA,NA,NA,NA,12,NA,212.810684951698,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,9.909798885366001,0.04884058949908332,0.03340434336407494,NA,NA,NA,NA,NA
Madagascar,MDG,1968,165.47845506561,0.3333333,19.6,1960,6.284209,0.1854006,2011,0.26,0.017,0.22,0.5336061,0.85,1,TRUE,NA,NA,6234465,165.47845506561,NA,NA,NA,NA,NA,NA,8,NA,165.47845506561,NA,NA,NA,NA,NA,NA,NA,0.2368595202912678,TRUE,NA,NA,NA,8.002068014358002,0.05081439931533138,0.03529448331924989,NA,NA,NA,NA,NA
Mali,MLI,1968,59.4675275565151,0.2666667,19.6,1960,7.986165,0,2011,0.007,0.8,0.002,0.7099972,0.8,1,TRUE,NA,NA,5780835,59.4675275565151,NA,NA,NA,NA,NA,NA,8,NA,59.4675275565151,NA,NA,NA,NA,NA,NA,NA,0.19674228748017422,TRUE,NA,NA,NA,11.1876620730296,0.23172521217683228,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,1968,NA,0.1666667,19.75,1975,NA,0.2432315,2011,0.314,0.13,0.068,1.241046,0.8,1,TRUE,NA,NA,8756481,NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5354351946441571,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,MRT,1968,194.443050288027,0.4,19.6,1960,5.634789,1.098612,2011,0.003,0.994,0,0.8986678,0.2,1,TRUE,NA,NA,1083583,194.443050288027,NA,NA,NA,NA,NA,NA,8,NA,194.443050288027,NA,NA,NA,NA,NA,NA,NA,0.0194964515204606,FALSE,NA,NA,NA,12.72270258703199,0.07001253710985678,0.02969989524726846,NA,NA,NA,NA,NA
Malawi,MWI,1968,56.094587027621,0,19.64,1964,NA,-0.2357223,2011,0.276,0.162,0.315,0.4954095,0.85,1,TRUE,NA,NA,4370650,56.094587027621,NA,NA,NA,NA,NA,NA,4,NA,56.094587027621,NA,NA,NA,NA,NA,NA,NA,0.3722224610707497,TRUE,NA,NA,NA,-7.212464052989496,-0.11392828965932533,0.010921018582495723,NA,NA,NA,NA,NA
Namibia,NAM,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059559708491530985,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,NER,1968,150.387564650093,0.3333333,19.6,1960,5.991465,0,2011,0.002,0.879,0,0.1942644,0.7,1,TRUE,NA,NA,4263745,150.387564650093,NA,NA,NA,NA,NA,NA,8,NA,150.387564650093,NA,NA,NA,NA,NA,NA,NA,0.08718643140512254,FALSE,NA,NA,NA,-10.211720128303,-0.06358509094479292,-0.0789425249368696,NA,NA,NA,NA,NA
Nigeria,NGA,1968,97.2021478063696,0.6,19.6,1960,7.602901,1.442202,2011,0.121,0.45,0.158,1.0266,0.7,1,TRUE,NA,NA,53505978,97.2021478063696,NA,NA,NA,NA,NA,NA,8,NA,97.2021478063696,NA,NA,NA,NA,NA,NA,NA,0.4790720789574375,TRUE,NA,NA,NA,-2.204684924811602,-0.022178404283069497,-0.20032648970701028,NA,NA,NA,NA,NA
Rwanda,RWA,1968,48.8197273636811,0,19.62,1962,5.634789,3.218876,2011,0.556,0.086,0.116,0.6955752,0.3,1,TRUE,NA,NA,3527263,48.8197273636811,NA,NA,NA,NA,NA,NA,6,NA,48.8197273636811,NA,NA,NA,NA,NA,NA,NA,0.16141738346765405,TRUE,NA,NA,NA,2.1417808771499054,0.04588421381750174,0.24414420818924243,NA,NA,NA,NA,NA
Sudan,SDN,1968,148.375296849011,0.3333333,19.56,1956,4.479607,2.64114,2011,0.044,0.73,0.001,0.8731046,0.15,1,TRUE,NA,NA,9639840,148.375296849011,NA,NA,NA,NA,NA,NA,12,NA,148.375296849011,NA,NA,NA,NA,NA,NA,NA,0.03697737826601481,FALSE,NA,NA,NA,1.996342632879987,0.01363818073144829,0.0519225774437837,NA,NA,NA,NA,NA
Senegal,SEN,1968,257.701157322049,0.3333333,19.6,1960,5.103883,1.442202,2011,0.056,0.91,0.001,1.241735,0.9,1,TRUE,NA,NA,4013539,257.701157322049,NA,NA,NA,NA,NA,NA,8,NA,257.701157322049,NA,NA,NA,NA,NA,NA,NA,0.3276668740607887,TRUE,NA,NA,NA,5.188840340560034,0.02054886035892034,-0.028550422986760027,NA,NA,NA,NA,NA
Sierra Leone,SLE,1968,127.036954912807,0.55,19.61,1961,6.180017,1.442202,2011,0.022,0.394,0.048,-0.0887394,0.15,1,TRUE,NA,NA,2596568,127.036954912807,NA,NA,NA,NA,NA,NA,7,NA,127.036954912807,NA,NA,NA,NA,NA,NA,NA,0.5717294696448891,TRUE,NA,NA,NA,-9.556482248229997,-0.06996296781787081,-0.08593823811051815,NA,NA,NA,NA,NA
Somalia,SOM,1968,NA,0.9,19.6,1960,NA,0.243123,2011,0,0.998,0,0.7346354,NA,1,TRUE,NA,NA,3313786,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05174746999124096,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Sudan,SSD,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3484537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2900651360242027,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,STP,1968,NA,NA,19.75,1975,NA,NA,5001,0.924,0,0.022,0.7721982,NA,1,TRUE,NA,NA,70046,NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Swaziland,SWZ,1968,189.033031771259,0.0833333,19.68,1968,NA,-0.7105375,2011,0.108,0.001,0.339,1.839638,0.05,1,TRUE,NA,NA,422140,189.033031771259,NA,NA,NA,NA,NA,NA,0,NA,189.033031771259,NA,NA,NA,NA,NA,NA,NA,3.9698142439200475e-4,FALSE,NA,NA,NA,7.294508973500996,0.04013738453029281,-0.05136788967357797,NA,NA,NA,NA,NA
Seychelles,SYC,1968,314.351064841158,NA,19.76,1976,NA,NA,2011,NA,NA,NA,2.730899,NA,1,TRUE,NA,NA,51134,314.351064841158,NA,NA,NA,NA,NA,NA,-8,NA,314.351064841158,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,-18.88274762298198,-0.05666516096716323,-0.013068216041780989,NA,NA,NA,NA,NA
Chad,TCD,1968,129.732618111699,0,19.6,1960,5.634789,0,2011,0.21,0.44,0.116,0.0228591,0.4,1,TRUE,NA,NA,3499352,129.732618111699,NA,NA,NA,NA,NA,NA,8,NA,129.732618111699,NA,NA,NA,NA,NA,NA,NA,0.07617411879258033,FALSE,NA,NA,NA,-1.2283934243380088,-0.009379840686401408,0.02039735531449227,NA,NA,NA,NA,NA
Togo,TGO,1968,124.349572232268,0.2333333,19.6,1960,6.504288,1.442202,2011,0.293,0.17,0.061,0.3285556,0.4,1,TRUE,NA,NA,1945780,124.349572232268,NA,NA,NA,NA,NA,NA,8,NA,124.349572232268,NA,NA,NA,NA,NA,NA,NA,0.6765141948394471,TRUE,NA,NA,NA,-0.5298233317620031,-0.004242680142460653,0.024999994090535216,NA,NA,NA,NA,NA
Tunisia,TUN,1968,250.851874102373,0,19.56,1956,4.143135,2.459847,2011,0.001,0.994,0,2.394425,0.35,1,TRUE,NA,NA,4842167,250.851874102373,NA,NA,NA,NA,NA,NA,12,NA,250.851874102373,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,21.683498095928,0.09461819503105517,0.02112831352457456,NA,NA,NA,NA,NA
Tanzania,TZA,1968,NA,0.3333333,19.61,1961,5.634789,0.6833779,2011,0.282,0.325,0.112,0.2356138,0.6,1,TRUE,NA,NA,12787489,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37120882296096924,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,1968,116.964328096097,0.5925926,19.62,1962,5.634789,2.016654,2011,0.496,0.066,0.019,0.6438055,0.3,1,TRUE,NA,NA,8872920,116.964328096097,NA,NA,NA,NA,NA,NA,6,NA,116.964328096097,NA,NA,NA,NA,NA,NA,NA,0.532231339525038,TRUE,NA,NA,NA,4.193835558734008,0.03718912158998067,0.010164644314256233,NA,NA,NA,NA,NA
South Africa,ZAF,1968,688.830621769072,1,19.1,1910,2.74084,-0.7105286,2011,0.104,0.013,0.39,2.302416,0.95,1,TRUE,NA,NA,21622590,688.830621769072,NA,NA,NA,NA,NA,NA,58,NA,688.830621769072,NA,NA,NA,NA,NA,NA,NA,0.011419108916818051,FALSE,NA,NA,NA,34.204317380290945,0.052250142029088176,0.0854900908047953,NA,NA,NA,NA,NA
Zambia,ZMB,1968,410.486260614773,0.2,19.64,1964,NA,-0.2357223,2011,0.262,0.003,0.319,0.4759107,0.55,1,TRUE,NA,NA,3912085,410.486260614773,NA,NA,NA,NA,NA,NA,4,NA,410.486260614773,NA,NA,NA,NA,NA,NA,NA,0.40500594095141895,TRUE,NA,NA,NA,49.716016142825026,0.1378052012454445,0.04901889602097209,NA,NA,NA,NA,NA
Zimbabwe,ZWE,1968,304.9821588723,1,19.65,1965,NA,-0.2357223,2011,0.144,0.009,0.214,1.129134,0.25,1,TRUE,NA,NA,4851431,304.9821588723,NA,NA,NA,NA,NA,NA,3,NA,304.9821588723,NA,NA,NA,NA,NA,NA,NA,0.0317418990987357,FALSE,NA,NA,NA,7.750283660999003,0.026074873885882477,0.05592038790654419,NA,NA,NA,NA,NA
